data_year,weapon_id,offense_id,nibrs_weapon_id
2022,42,198021313,
2022,41,197496431,
2022,41,198021315,
2022,41,197496530,
2022,41,198021317,
2022,42,197496698,
2022,41,197497185,
2022,41,197497187,
2022,1,197497113,
2022,39,197497114,
2022,1,198021319,
2022,1,198021320,
2022,41,197497123,
2022,41,197497126,
2022,41,198021702,
2022,41,192494026,
2022,21,192494029,
2022,41,197490734,
2022,21,192494030,
2022,39,192494349,
2022,39,192495433,
2022,39,192496214,
2022,41,197490743,
2022,39,192496221,
2022,39,192496237,
2022,41,197490754,
2022,41,192496309,
2022,41,198021998,
2022,41,197490786,
2022,41,192496320,
2022,41,197491238,
2022,38,192611960,
2022,41,198021999,
2022,41,197491251,
2022,38,192611961,
2022,39,192496376,
2022,41,197492158,
2022,38,197492159,
2022,3,192606718,
2022,41,197492160,
2022,3,192606719,
2022,41,192485314,
2022,41,192485308,
2022,39,192486461,
2022,39,192486462,
2022,41,192486498,
2022,39,192487579,
2022,39,192606728,
2022,39,192610539,
2022,39,192610541,
2022,39,192606732,
2022,41,192606736,
2022,39,192606738,
2022,41,192606762,
2022,39,192606767,
2022,5,192610684,
2022,39,192610686,
2022,39,192610687,
2022,39,192610688,
2022,39,192610692,
2022,39,192610697,
2022,39,192606864,
2022,39,192606865,
2022,41,202029393,
2022,41,197492969,
2022,42,197497128,
2022,21,197497133,
2022,41,197497138,
2022,21,197497200,
2022,41,197497471,
2022,41,197497484,
2022,41,197497487,
2022,38,197497489,
2022,41,197497502,
2022,38,197497502,
2022,41,198022010,
2022,39,201591131,
2022,41,198022020,
2022,3,198022064,
2022,1,198022381,
2022,41,201591133,
2022,39,192752002,
2022,39,192752003,
2022,39,198029544,
2022,39,197313187,
2022,41,198022409,
2022,21,198022890,
2022,21,198023732,
2022,41,198023785,
2022,41,198023851,
2022,21,198023887,
2022,41,198023983,
2022,21,198028564,
2022,41,198028581,
2022,39,192613722,
2022,41,198028598,
2022,41,198028618,
2022,39,192752273,
2022,21,198028639,
2022,41,192752284,
2022,41,198028702,
2022,39,192752289,
2022,39,192610935,
2022,39,198031281,
2022,39,192607008,
2022,38,192613782,
2022,41,192611039,
2022,41,198018754,
2022,41,192607099,
2022,39,192607331,
2022,21,198018764,
2022,39,202058727,
2022,41,198018771,
2022,21,192753062,
2022,1,198018774,
2022,21,192753063,
2022,39,192754003,
2022,41,192754601,
2022,39,192610782,
2022,41,198019484,
2022,39,192610785,
2022,38,198019501,
2022,41,197313285,
2022,38,198019510,
2022,41,202030739,
2022,41,202030924,
2022,3,198020209,
2022,41,198020213,
2022,41,198020224,
2022,38,198020228,
2022,41,198020231,
2022,41,198020233,
2022,41,198020240,
2022,38,198020567,
2022,42,198020575,
2022,41,198020581,
2022,41,198020583,
2022,21,198020935,
2022,41,202031067,
2022,41,198020939,
2022,39,198020941,
2022,41,198020947,
2022,41,198020953,
2022,41,198020954,
2022,38,198020954,
2022,41,198020957,
2022,41,198020959,
2022,41,198020971,
2022,21,198020973,
2022,1,198020977,
2022,21,198020979,
2022,42,197490117,
2022,41,198021019,
2022,42,197490118,
2022,41,192606810,
2022,41,198021323,
2022,39,192606813,
2022,39,192606816,
2022,41,197313287,
2022,41,198021333,
2022,41,198021378,
2022,38,198021386,
2022,41,198021387,
2022,41,198021388,
2022,41,198021392,
2022,42,201595032,
2022,41,197313288,
2022,41,192606871,
2022,41,197221422,
2022,41,197221434,
2022,41,197221436,
2022,41,197221423,
2022,31,197221446,
2022,41,192752017,
2022,41,197313289,
2022,41,180232717,
2022,39,192752299,
2022,39,192606954,
2022,41,192607011,
2022,38,192607012,
2022,38,192607013,
2022,39,192612049,
2022,39,192607107,
2022,39,192609232,
2022,21,192607180,
2022,41,197313290,
2022,21,180232718,
2022,41,197274507,
2022,39,197313292,
2022,41,197246896,
2022,41,197221525,
2022,21,197221546,
2022,41,197221603,
2022,41,197228796,
2022,41,197228797,
2022,41,197228809,
2022,41,197228938,
2022,42,197228926,
2022,41,197228944,
2022,41,197229186,
2022,41,197229200,
2022,3,197229203,
2022,21,197229203,
2022,41,197229205,
2022,41,197229226,
2022,39,197229319,
2022,1,197229327,
2022,41,197229329,
2022,41,197246929,
2022,41,197274509,
2022,41,192613965,
2022,41,192613973,
2022,41,197313293,
2022,41,197490140,
2022,39,197313424,
2022,41,197274547,
2022,41,197274548,
2022,21,197246931,
2022,41,197313425,
2022,3,197274600,
2022,21,197274602,
2022,5,182800438,
2022,21,197274607,
2022,41,197274593,
2022,41,197274649,
2022,41,197303520,
2022,41,197274640,
2022,39,197313542,
2022,41,197247015,
2022,41,197274653,
2022,41,197274655,
2022,41,197274875,
2022,41,197313543,
2022,41,197274876,
2022,41,197313629,
2022,41,197274880,
2022,41,197309919,
2022,41,197309920,
2022,41,197310098,
2022,41,197275046,
2022,39,197310101,
2022,38,197310241,
2022,41,197275054,
2022,42,197247012,
2022,38,197455025,
2022,41,197247021,
2022,42,197247022,
2022,41,197247028,
2022,41,197247037,
2022,39,197310643,
2022,41,197247579,
2022,41,197247634,
2022,41,197248547,
2022,41,197249885,
2022,41,197249953,
2022,21,197269422,
2022,1,187734012,
2022,41,187734014,
2022,38,187734014,
2022,41,197269423,
2022,41,197269491,
2022,41,197269492,
2022,21,197269494,
2022,5,197269495,
2022,41,197269496,
2022,41,197269660,
2022,41,197269666,
2022,21,197269667,
2022,21,187834183,
2022,41,197310786,
2022,41,197294400,
2022,39,197310875,
2022,41,197296518,
2022,41,197311006,
2022,41,197296606,
2022,41,197297105,
2022,5,197303524,
2022,32,197457311,
2022,38,197311007,
2022,41,197297463,
2022,39,197311964,
2022,41,197297512,
2022,39,197311977,
2022,41,197297526,
2022,41,197312004,
2022,41,197297589,
2022,39,197312043,
2022,41,197292972,
2022,41,197292926,
2022,41,197312079,
2022,41,197292974,
2022,31,197312080,
2022,41,197312095,
2022,41,197290380,
2022,41,197290407,
2022,39,197299750,
2022,21,197290410,
2022,35,197312842,
2022,42,197290419,
2022,21,187747805,
2022,35,197312843,
2022,39,197313118,
2022,39,197313119,
2022,41,197290568,
2022,39,197313245,
2022,41,197290571,
2022,38,192552635,
2022,31,197290678,
2022,41,197313247,
2022,41,197290923,
2022,39,197313296,
2022,41,197290930,
2022,39,197313297,
2022,39,197313298,
2022,31,197290937,
2022,41,197490160,
2022,39,197313300,
2022,41,197290939,
2022,41,197313302,
2022,31,197290940,
2022,41,197313427,
2022,41,197291075,
2022,41,197313632,
2022,41,197291076,
2022,42,197313513,
2022,41,197313633,
2022,1,197291079,
2022,41,197313635,
2022,31,197291085,
2022,41,192488159,
2022,31,192488421,
2022,31,192488429,
2022,21,192488463,
2022,41,192488465,
2022,41,192489457,
2022,41,192489509,
2022,41,192490525,
2022,41,192491142,
2022,39,197303647,
2022,41,192491529,
2022,41,192491559,
2022,41,192492978,
2022,41,192492983,
2022,31,192552641,
2022,41,192552649,
2022,41,192552655,
2022,42,192552659,
2022,41,192552662,
2022,41,192552663,
2022,41,192552895,
2022,41,192552898,
2022,41,192552906,
2022,41,192552910,
2022,41,192553113,
2022,21,192553115,
2022,21,192553116,
2022,42,192553898,
2022,41,192553929,
2022,41,192555871,
2022,41,192556192,
2022,38,192565743,
2022,21,192774364,
2022,41,197497504,
2022,41,192756656,
2022,41,192789824,
2022,41,192789826,
2022,41,192789834,
2022,41,192789838,
2022,32,192789841,
2022,1,192789866,
2022,41,192789873,
2022,41,192789880,
2022,42,197313637,
2022,41,197304500,
2022,1,192789890,
2022,1,192790098,
2022,41,197303649,
2022,21,197304503,
2022,39,197303799,
2022,41,197304505,
2022,41,197214737,
2022,41,197498686,
2022,41,197498695,
2022,42,197488854,
2022,41,197488858,
2022,41,197488866,
2022,41,197214773,
2022,41,197213065,
2022,41,197213135,
2022,21,197214143,
2022,41,197213788,
2022,41,197213792,
2022,3,197213793,
2022,41,197214255,
2022,41,197217590,
2022,21,197217615,
2022,21,197217616,
2022,41,197304047,
2022,21,197497516,
2022,42,197497731,
2022,41,197497762,
2022,21,197497770,
2022,39,197498622,
2022,41,197489267,
2022,41,197489282,
2022,41,197490802,
2022,41,197491309,
2022,41,198021346,
2022,41,198021352,
2022,41,198021355,
2022,41,198021357,
2022,41,198021706,
2022,41,198021708,
2022,42,198021709,
2022,41,198021710,
2022,41,198021717,
2022,42,198021721,
2022,41,198021733,
2022,41,198021736,
2022,42,198022071,
2022,21,198022074,
2022,39,197417727,
2022,42,198022080,
2022,41,198031653,
2022,41,201587406,
2022,39,197305234,
2022,41,197305235,
2022,41,197305409,
2022,41,197221774,
2022,41,197221712,
2022,41,197229343,
2022,42,197229344,
2022,41,197221800,
2022,41,197221820,
2022,41,197229482,
2022,41,197221726,
2022,21,197221851,
2022,21,180233778,
2022,41,197229490,
2022,31,197229491,
2022,41,197305410,
2022,41,197221871,
2022,42,180223564,
2022,41,197221901,
2022,41,197222007,
2022,42,197222000,
2022,41,197222010,
2022,41,197222016,
2022,21,197229493,
2022,41,202031442,
2022,21,182773852,
2022,41,182773870,
2022,41,197229566,
2022,41,197229570,
2022,41,197229596,
2022,38,197229602,
2022,38,197229603,
2022,21,197229689,
2022,41,197229698,
2022,41,197229699,
2022,31,182775486,
2022,41,197229819,
2022,41,197246898,
2022,39,197305573,
2022,7,182776499,
2022,41,197229807,
2022,41,197229932,
2022,41,197229933,
2022,41,197229936,
2022,41,197229943,
2022,21,197229950,
2022,38,197491911,
2022,41,197305574,
2022,21,197305575,
2022,41,197275163,
2022,39,197305803,
2022,21,197275168,
2022,42,182826884,
2022,41,197275169,
2022,41,197275202,
2022,41,197305804,
2022,41,197275204,
2022,41,197275205,
2022,41,197306017,
2022,41,197275206,
2022,38,197275207,
2022,39,197306020,
2022,41,197275212,
2022,41,197275215,
2022,41,197306022,
2022,41,197275295,
2022,41,197489461,
2022,39,197303201,
2022,41,197275302,
2022,41,197275303,
2022,41,197275306,
2022,41,182827578,
2022,39,197303202,
2022,41,197303398,
2022,41,197275323,
2022,41,197468744,
2022,41,197468799,
2022,41,197468811,
2022,41,197468833,
2022,3,197468852,
2022,3,197468853,
2022,41,197303400,
2022,42,197293106,
2022,41,197246907,
2022,42,197246908,
2022,41,197246912,
2022,3,187733932,
2022,41,197246914,
2022,41,197246916,
2022,41,197246938,
2022,41,197246967,
2022,41,197248006,
2022,3,187745664,
2022,39,197303531,
2022,41,197303650,
2022,41,197291115,
2022,41,197248888,
2022,5,187737500,
2022,39,197217644,
2022,39,197217636,
2022,41,197217639,
2022,39,197217642,
2022,42,197489612,
2022,41,197303652,
2022,41,197293230,
2022,41,197247042,
2022,41,197249524,
2022,1,197249544,
2022,41,197249553,
2022,41,197250109,
2022,39,197303655,
2022,42,197293231,
2022,21,187740323,
2022,39,197303656,
2022,41,197293235,
2022,41,197293238,
2022,41,197303800,
2022,39,197304074,
2022,42,197291117,
2022,41,197304076,
2022,39,197293240,
2022,42,197293248,
2022,39,197304077,
2022,41,197293250,
2022,41,197304193,
2022,41,197304345,
2022,41,197293251,
2022,42,202026108,
2022,42,202026109,
2022,3,197304839,
2022,41,197293252,
2022,41,197293472,
2022,39,197305043,
2022,41,197489794,
2022,38,197217688,
2022,41,197490165,
2022,41,197293484,
2022,41,198031657,
2022,39,197489468,
2022,41,197489615,
2022,41,197489618,
2022,39,197489807,
2022,41,197293488,
2022,41,197490169,
2022,41,197490171,
2022,41,197489625,
2022,41,197489637,
2022,1,197489558,
2022,41,198031661,
2022,41,197489560,
2022,41,197489546,
2022,41,197293495,
2022,41,197490212,
2022,41,197470282,
2022,31,197470283,
2022,31,197470285,
2022,41,197470351,
2022,39,197470358,
2022,38,197470368,
2022,41,197470382,
2022,39,198018842,
2022,39,197470415,
2022,41,197489557,
2022,41,197470422,
2022,41,198018843,
2022,41,197470427,
2022,39,197470429,
2022,38,197470433,
2022,41,197470434,
2022,39,197470206,
2022,41,197470215,
2022,42,197470216,
2022,41,197470237,
2022,38,197470255,
2022,41,198018852,
2022,39,198053658,
2022,41,198052083,
2022,41,198052099,
2022,41,198052109,
2022,39,198052118,
2022,41,198052204,
2022,38,198052205,
2022,38,198052206,
2022,39,197293497,
2022,39,198052211,
2022,42,202026116,
2022,41,198019308,
2022,42,198019311,
2022,41,198019547,
2022,41,198019550,
2022,41,198019891,
2022,41,197293498,
2022,39,198019895,
2022,41,197293504,
2022,39,198019903,
2022,39,198019904,
2022,41,198019908,
2022,31,198019909,
2022,41,198055144,
2022,3,202026117,
2022,3,202026118,
2022,41,198019918,
2022,39,198019919,
2022,39,198019920,
2022,41,198020327,
2022,39,198020285,
2022,39,198020288,
2022,39,198020667,
2022,41,198021017,
2022,1,202026119,
2022,42,198021058,
2022,39,198021436,
2022,41,202026125,
2022,41,198021781,
2022,41,202026129,
2022,41,202026130,
2022,39,198021782,
2022,41,202058770,
2022,41,197455125,
2022,41,198021785,
2022,39,202058772,
2022,31,198022523,
2022,39,198022528,
2022,38,201504551,
2022,41,197293615,
2022,41,187804707,
2022,41,201504552,
2022,39,201504465,
2022,39,201504699,
2022,39,202064142,
2022,39,202064143,
2022,39,202064144,
2022,39,202064145,
2022,41,197245826,
2022,41,197293618,
2022,41,197245986,
2022,41,197245989,
2022,41,197245991,
2022,41,197245996,
2022,41,197259475,
2022,41,197246005,
2022,41,197246150,
2022,41,197246154,
2022,41,197246251,
2022,41,197246254,
2022,42,197246260,
2022,42,197246383,
2022,41,197246385,
2022,41,197246387,
2022,41,197254324,
2022,41,197255793,
2022,21,197255802,
2022,41,197255805,
2022,41,197255978,
2022,41,197255988,
2022,21,197256042,
2022,41,197284532,
2022,21,197256056,
2022,21,182860451,
2022,21,182860452,
2022,41,197256522,
2022,42,182761495,
2022,41,197256107,
2022,41,197256152,
2022,41,197256189,
2022,41,197258590,
2022,41,197276040,
2022,41,197291119,
2022,41,197276041,
2022,41,197293621,
2022,38,192493330,
2022,41,192493332,
2022,1,187815636,
2022,41,197276052,
2022,41,197291121,
2022,41,197276071,
2022,41,197293622,
2022,41,197291237,
2022,41,197276036,
2022,41,197293624,
2022,41,197293628,
2022,41,197276044,
2022,3,182862659,
2022,41,197276075,
2022,41,197291002,
2022,41,197293801,
2022,21,197417659,
2022,33,197276077,
2022,41,197293792,
2022,41,197276087,
2022,3,197276155,
2022,41,197304726,
2022,41,197276156,
2022,42,197276157,
2022,41,197291250,
2022,41,197291252,
2022,21,192494271,
2022,41,192494273,
2022,41,197276158,
2022,41,197291256,
2022,41,197291258,
2022,41,197276159,
2022,41,197276172,
2022,42,197291244,
2022,21,197276173,
2022,41,197276162,
2022,42,197291261,
2022,42,197291263,
2022,41,197291273,
2022,41,197276163,
2022,41,197291275,
2022,41,197276250,
2022,41,197284543,
2022,41,197291560,
2022,41,197284503,
2022,41,197276251,
2022,3,187733680,
2022,41,197276253,
2022,41,197276255,
2022,41,197276256,
2022,41,197276257,
2022,38,197276258,
2022,41,197300337,
2022,21,197291575,
2022,21,197291576,
2022,41,197417591,
2022,38,197284509,
2022,41,197276328,
2022,41,197276353,
2022,39,197284740,
2022,7,197284748,
2022,41,197284746,
2022,21,197291579,
2022,41,197284747,
2022,41,197284944,
2022,41,197300360,
2022,1,187760131,
2022,41,197291661,
2022,41,197300361,
2022,41,197284951,
2022,41,197284960,
2022,42,197285173,
2022,39,197285184,
2022,41,197285165,
2022,41,197285333,
2022,41,197300362,
2022,41,197285336,
2022,41,197285347,
2022,21,197291664,
2022,21,197291665,
2022,41,197285467,
2022,41,197285474,
2022,41,197291667,
2022,41,192494623,
2022,38,187759537,
2022,41,197299908,
2022,41,197300364,
2022,42,192790296,
2022,3,192494649,
2022,41,197285561,
2022,38,187804752,
2022,39,197285877,
2022,42,197285883,
2022,42,197285888,
2022,41,197291673,
2022,41,197286100,
2022,41,197295217,
2022,41,197291694,
2022,42,197295175,
2022,41,197291700,
2022,41,197291702,
2022,41,197291709,
2022,41,192485016,
2022,41,192485024,
2022,41,192485154,
2022,41,192487085,
2022,21,192487093,
2022,21,192487094,
2022,41,197295299,
2022,41,192487125,
2022,41,192488191,
2022,41,192489598,
2022,21,192489618,
2022,41,192489659,
2022,42,192489660,
2022,3,192489682,
2022,41,192489910,
2022,41,192491593,
2022,41,192491611,
2022,42,192491616,
2022,41,192491635,
2022,41,192491638,
2022,41,197492163,
2022,41,192491643,
2022,41,192491647,
2022,1,192491648,
2022,41,192606929,
2022,41,192493341,
2022,41,192567435,
2022,41,192567777,
2022,41,192567836,
2022,41,192613726,
2022,41,192613729,
2022,41,192811165,
2022,41,192612602,
2022,42,192612031,
2022,41,192610932,
2022,41,192790342,
2022,31,197493030,
2022,31,197493031,
2022,41,197295311,
2022,41,201590465,
2022,41,192607142,
2022,41,192607143,
2022,41,192607153,
2022,38,192607158,
2022,38,192607160,
2022,21,192607163,
2022,41,192754358,
2022,42,192754359,
2022,41,197493064,
2022,41,192754532,
2022,41,192606791,
2022,41,192606799,
2022,41,202031444,
2022,42,197295341,
2022,41,192610851,
2022,41,192610856,
2022,41,197296198,
2022,41,192751795,
2022,41,192751797,
2022,41,192751830,
2022,41,192751892,
2022,3,187807525,
2022,42,197299910,
2022,41,197304730,
2022,41,197296242,
2022,41,192606892,
2022,41,192610885,
2022,41,192610886,
2022,41,192790872,
2022,41,197296278,
2022,31,197304731,
2022,41,197296307,
2022,1,187805464,
2022,7,187805464,
2022,41,197296320,
2022,31,197304732,
2022,41,192787478,
2022,41,192787479,
2022,1,192788630,
2022,41,192788647,
2022,42,192788962,
2022,41,197304734,
2022,41,192790362,
2022,41,192790318,
2022,41,192790335,
2022,41,192790586,
2022,41,198022035,
2022,38,197296331,
2022,38,197304976,
2022,3,192790923,
2022,41,192811169,
2022,41,192791094,
2022,41,192756659,
2022,41,192756661,
2022,41,192756959,
2022,41,192756969,
2022,41,192757346,
2022,41,197304983,
2022,21,197304988,
2022,41,198022414,
2022,41,197497208,
2022,41,197293414,
2022,21,202059504,
2022,41,192453138,
2022,41,197293418,
2022,41,197305309,
2022,41,197293419,
2022,42,197305868,
2022,21,197498629,
2022,41,197217694,
2022,41,192453154,
2022,41,192453167,
2022,7,192454086,
2022,41,192441985,
2022,41,192449644,
2022,42,192449645,
2022,41,192449964,
2022,41,192449968,
2022,41,192449984,
2022,41,192449992,
2022,41,192450334,
2022,41,192450659,
2022,41,192451585,
2022,42,192787735,
2022,41,192451957,
2022,41,192451971,
2022,42,192453182,
2022,42,192453184,
2022,41,192453699,
2022,41,192442732,
2022,41,192442756,
2022,38,192450003,
2022,41,192450661,
2022,21,197498630,
2022,41,197498638,
2022,41,192490995,
2022,41,192491254,
2022,41,192491260,
2022,41,192492249,
2022,41,192493118,
2022,41,192495011,
2022,1,192495015,
2022,41,192495016,
2022,41,192495023,
2022,41,192485364,
2022,41,192486529,
2022,41,192488280,
2022,41,192488507,
2022,9,192488510,
2022,41,192788654,
2022,41,192490311,
2022,41,192490320,
2022,41,192490999,
2022,41,197470273,
2022,41,192756263,
2022,41,202059505,
2022,41,192752024,
2022,41,192610892,
2022,41,192752148,
2022,41,192609104,
2022,42,198026124,
2022,41,192612052,
2022,41,192611043,
2022,41,197303751,
2022,41,192613838,
2022,41,192613909,
2022,41,192605232,
2022,41,192611856,
2022,38,192611857,
2022,41,192751378,
2022,41,192605799,
2022,41,192613487,
2022,41,192612516,
2022,41,192608673,
2022,1,192606260,
2022,41,192606261,
2022,41,192788660,
2022,38,192788978,
2022,41,192788987,
2022,1,197217491,
2022,42,192790125,
2022,21,198026128,
2022,1,192790378,
2022,41,192790624,
2022,42,192790729,
2022,1,192790931,
2022,41,192790937,
2022,41,192790948,
2022,41,192790983,
2022,39,192790984,
2022,42,192790987,
2022,41,202059507,
2022,41,192786799,
2022,41,197487769,
2022,41,192787053,
2022,41,197487771,
2022,41,192787744,
2022,41,197305576,
2022,41,197303953,
2022,41,197456431,
2022,41,197456432,
2022,41,197456433,
2022,41,197456435,
2022,41,197456436,
2022,41,197488118,
2022,41,197456442,
2022,41,197457105,
2022,41,197457152,
2022,41,197457234,
2022,41,197457238,
2022,41,197457530,
2022,41,197305807,
2022,41,197303967,
2022,41,197303968,
2022,41,197489482,
2022,3,197490930,
2022,3,197490931,
2022,41,197305809,
2022,41,197470450,
2022,41,197470460,
2022,42,197470461,
2022,41,197470484,
2022,42,197470493,
2022,41,197481326,
2022,5,197481359,
2022,1,197481360,
2022,41,197481442,
2022,41,197303974,
2022,41,197481471,
2022,41,197481578,
2022,41,198026134,
2022,41,197481607,
2022,42,197483601,
2022,39,197483622,
2022,41,197483645,
2022,41,197483698,
2022,41,197483801,
2022,42,197303996,
2022,41,197484152,
2022,41,197303997,
2022,41,197490939,
2022,41,197490944,
2022,41,197490948,
2022,41,198022420,
2022,41,197304000,
2022,41,198022421,
2022,41,197492184,
2022,41,197492192,
2022,41,197493261,
2022,39,197493386,
2022,21,197497234,
2022,41,197497236,
2022,41,197497239,
2022,41,197497242,
2022,41,197497535,
2022,41,197497782,
2022,31,197498243,
2022,41,197498244,
2022,31,197498645,
2022,41,197491875,
2022,41,197491884,
2022,41,197491931,
2022,41,197715237,
2022,41,197497805,
2022,41,197498245,
2022,41,197498250,
2022,41,201590850,
2022,41,197490893,
2022,41,201590851,
2022,41,198052243,
2022,41,197491934,
2022,41,198052244,
2022,41,198052324,
2022,5,198052327,
2022,41,198052330,
2022,41,201590852,
2022,41,198052402,
2022,39,201590977,
2022,41,198022968,
2022,41,197486844,
2022,41,198003840,
2022,31,198026135,
2022,41,198004108,
2022,42,198026136,
2022,41,202003306,
2022,1,198004112,
2022,41,198004119,
2022,41,198004129,
2022,42,198004130,
2022,41,202031448,
2022,31,198004327,
2022,31,198004329,
2022,42,198004334,
2022,41,198004339,
2022,41,198004342,
2022,41,198004343,
2022,41,201591147,
2022,41,201593811,
2022,41,197487050,
2022,42,197487784,
2022,41,197488125,
2022,42,202059513,
2022,41,197488159,
2022,41,197488630,
2022,41,197470509,
2022,42,197470514,
2022,21,197470520,
2022,1,202003310,
2022,41,198018859,
2022,41,198019222,
2022,41,198019553,
2022,42,198020299,
2022,42,198020668,
2022,41,198020671,
2022,42,198020675,
2022,41,198020676,
2022,41,198021060,
2022,41,198021062,
2022,41,198021441,
2022,42,198005463,
2022,41,198021791,
2022,41,198021793,
2022,7,198021798,
2022,42,198021802,
2022,41,198021803,
2022,41,198021804,
2022,38,198021804,
2022,41,198022136,
2022,38,198022530,
2022,21,198022534,
2022,41,198022949,
2022,41,198022950,
2022,41,198022952,
2022,41,198022954,
2022,42,198022955,
2022,31,198022958,
2022,41,198022963,
2022,41,198022989,
2022,41,202003664,
2022,41,197222004,
2022,41,197222025,
2022,21,180227540,
2022,41,197222005,
2022,41,197458206,
2022,41,197222033,
2022,41,197222006,
2022,42,197293803,
2022,38,197222038,
2022,21,180230308,
2022,41,197222046,
2022,21,197458253,
2022,41,197230050,
2022,41,197230057,
2022,41,197258627,
2022,38,182777081,
2022,41,197230021,
2022,41,197230038,
2022,41,197230035,
2022,41,182777429,
2022,41,197230040,
2022,38,182772840,
2022,41,197246579,
2022,21,197230049,
2022,41,197246581,
2022,41,182863878,
2022,41,197260639,
2022,41,197230165,
2022,41,197260729,
2022,1,182774187,
2022,41,197230171,
2022,41,197230174,
2022,41,197260741,
2022,41,197260767,
2022,41,197276331,
2022,41,197458287,
2022,38,182800590,
2022,41,197276332,
2022,39,197276335,
2022,31,182801083,
2022,38,182801088,
2022,41,197458326,
2022,41,197458410,
2022,41,197458528,
2022,38,197458438,
2022,1,182825933,
2022,41,197458487,
2022,41,182826012,
2022,41,197458519,
2022,41,197459017,
2022,41,197459055,
2022,41,197246970,
2022,41,197247052,
2022,42,197247053,
2022,21,197247054,
2022,41,197247056,
2022,41,197247057,
2022,41,197455031,
2022,41,182854982,
2022,41,197247204,
2022,31,197247206,
2022,41,197247208,
2022,41,197247211,
2022,41,197247213,
2022,41,197247215,
2022,41,197286118,
2022,41,197286122,
2022,41,197286129,
2022,21,197306029,
2022,1,197293805,
2022,21,197306030,
2022,1,197293806,
2022,41,197247278,
2022,41,197247612,
2022,41,197247615,
2022,41,197247616,
2022,21,197247617,
2022,41,197286130,
2022,41,187805922,
2022,41,197293554,
2022,21,197293810,
2022,41,197293817,
2022,41,197455123,
2022,41,197293819,
2022,41,197293852,
2022,38,187806399,
2022,41,197293558,
2022,41,197293561,
2022,41,197293854,
2022,31,197293551,
2022,41,197293885,
2022,31,197293552,
2022,3,197293895,
2022,41,197293553,
2022,41,197293897,
2022,38,192610259,
2022,41,197417580,
2022,41,197291098,
2022,41,197293898,
2022,41,197417664,
2022,1,192491752,
2022,1,192491753,
2022,41,197291100,
2022,41,197293861,
2022,41,187889557,
2022,42,197291103,
2022,41,197293863,
2022,41,192492338,
2022,41,192492392,
2022,41,192787747,
2022,41,192611945,
2022,41,192608878,
2022,41,192605270,
2022,21,192788991,
2022,42,197303204,
2022,41,197293254,
2022,41,197293257,
2022,21,197417642,
2022,41,192756985,
2022,41,192756996,
2022,41,192757061,
2022,38,192757359,
2022,41,192757360,
2022,41,197303402,
2022,41,197303663,
2022,41,197293259,
2022,21,197293261,
2022,41,187805400,
2022,41,197291821,
2022,41,197303801,
2022,41,197304088,
2022,38,197291814,
2022,21,187757527,
2022,39,197481697,
2022,31,197481718,
2022,42,197484288,
2022,41,197486110,
2022,41,197486150,
2022,41,197486198,
2022,41,197291830,
2022,41,198018529,
2022,3,187759612,
2022,21,198018533,
2022,41,197261293,
2022,41,197276338,
2022,41,197291835,
2022,1,192432699,
2022,1,192433072,
2022,41,192439069,
2022,41,192450679,
2022,38,197304090,
2022,41,202009542,
2022,41,197291941,
2022,41,197245562,
2022,41,197291943,
2022,38,197245567,
2022,41,197291945,
2022,21,197245575,
2022,41,197245713,
2022,41,197245742,
2022,42,197261455,
2022,39,197246159,
2022,42,197246161,
2022,41,197246473,
2022,41,197246481,
2022,41,197246483,
2022,42,197246485,
2022,41,197246523,
2022,38,197246526,
2022,41,197286134,
2022,41,197291951,
2022,41,197417357,
2022,21,197310647,
2022,41,197291955,
2022,21,197310649,
2022,41,197300375,
2022,1,197246765,
2022,41,197246774,
2022,38,197245085,
2022,41,197291965,
2022,41,197245215,
2022,41,197245217,
2022,41,197245315,
2022,41,197245319,
2022,41,197245414,
2022,41,197245419,
2022,41,197245743,
2022,9,197245746,
2022,41,197276350,
2022,41,197245748,
2022,41,197245837,
2022,41,197261788,
2022,21,197261866,
2022,41,182763801,
2022,38,197301111,
2022,21,197291966,
2022,42,197276370,
2022,41,197291970,
2022,41,197261980,
2022,41,197262006,
2022,41,197262030,
2022,41,197262901,
2022,41,197262927,
2022,41,197262555,
2022,41,197276372,
2022,41,197291975,
2022,41,197286377,
2022,41,197255837,
2022,41,192567995,
2022,41,197276374,
2022,41,192568068,
2022,41,197257501,
2022,41,197257523,
2022,38,192568193,
2022,41,192568194,
2022,41,197258881,
2022,41,197258912,
2022,41,192568198,
2022,41,197276375,
2022,41,192485175,
2022,41,192486249,
2022,41,192757349,
2022,41,197276376,
2022,41,197276377,
2022,41,197304301,
2022,41,192486269,
2022,38,192486273,
2022,42,192486303,
2022,1,201588052,
2022,1,201588053,
2022,41,192490594,
2022,38,192606952,
2022,7,197457444,
2022,41,192752975,
2022,41,192753000,
2022,1,192756011,
2022,41,192756022,
2022,41,197291137,
2022,41,192612005,
2022,41,192605478,
2022,41,192610105,
2022,41,192610116,
2022,21,192606209,
2022,41,192751496,
2022,41,192606523,
2022,38,192765194,
2022,41,192604874,
2022,41,192605143,
2022,42,192605158,
2022,41,197252302,
2022,41,197252326,
2022,41,197252327,
2022,41,197276379,
2022,41,197276381,
2022,41,197276386,
2022,9,197276389,
2022,41,197276390,
2022,42,197304759,
2022,41,192765245,
2022,21,197493555,
2022,21,192766404,
